"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","segment_type","base_plan","technology","monthly_charge","promo_discount","arpu","churn_risk_score"
"4079-VTGLK","Male",1,"Yes","No",30,"Yes","Yes","DSL","No","No","Yes","No","Yes","Yes","Two year","No","Electronic check",74.85,2181.75,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.27453380090883
"1763-WQFUK","Male",0,"No","No",3,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Mailed check",50.5,147.75,"No","SMB","Basic","Cable",24.95,0,24.95,0.256976582994685
"1391-UBDAR","Male",0,"No","No",11,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",72.9,818.45,"No","Consumer","Plus","Cable",57.95,0,57.95,0.0935384584707208
"8894-JVDCV","Female",0,"No","No",62,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",115.05,7133.45,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.0954555557807907
"2023-VQFDL","Male",0,"No","No",18,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",19,348.8,"No","SMB","Premium","Fiber",70,0,70,0.263728222995996
"1345-GKDZZ","Male",0,"No","Yes",6,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.55,128.6,"No","SMB","Basic","Cable",24.95,0,24.95,0.113626764458604
"2014-MKGMH","Female",0,"No","No",46,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",101.1,4674.4,"No","SMB","Plus","Cable",57.95,0,57.95,0.150262168387417
"5628-FCGYG","Male",0,"No","No",21,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",84.1,1737.45,"No","Consumer","Plus","Cable",57.95,0,57.95,0.144056166883092
"2560-WBWXF","Male",0,"No","No",68,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",24.15,1498.85,"No","SMB","Premium","Fiber",70,0,70,0.243502078240272
"0248-IPDFW","Female",0,"No","No",1,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",50.1,50.1,"No","Consumer","Plus","Cable",57.95,0,57.95,0.174765310261864
"7978-DKUQH","Female",0,"Yes","No",25,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",74.6,1797.75,"No","SMB","Plus","Cable",57.95,0,57.95,0.281680515862536
"4335-UPJSI","Female",0,"No","Yes",24,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.75,498.1,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.24998441869393
"0524-IAVZO","Female",0,"Yes","No",30,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",85,2624.25,"Yes","SMB","Plus","Cable",57.95,0,57.95,0.521581291221082
"2737-YNGYW","Female",0,"No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",80.55,184.1,"Yes","SMB","Basic","Cable",24.95,0,24.95,0.698773611523211
"1784-EZDKJ","Male",0,"Yes","No",51,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",106.8,5498.8,"No","SMB","Basic","Cable",24.95,0,24.95,0.221045257826336
"9297-FVVDH","Female",0,"Yes","Yes",57,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",84.5,4845.4,"No","Consumer","Premium","Fiber",70,0,70,0.298275437450502
"8007-YYPWD","Female",0,"No","No",15,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",25.05,369.1,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.111551793070976
"7101-HRBLJ","Female",0,"Yes","Yes",72,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",83.7,6096.9,"No","SMB","Basic","Cable",24.95,0,24.95,0.159627577825449
"5159-YFPKQ","Female",0,"No","No",2,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",75.8,160.75,"Yes","SMB","Basic","Cable",24.95,0,24.95,0.512628989573568
"6635-CPNUN","Male",0,"Yes","No",28,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","No","Credit card (automatic)",96.6,2684.35,"No","SMB","Basic","Cable",24.95,0,24.95,0.253216509427875
"4021-RQSNY","Male",1,"Yes","No",29,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",98.5,3004.15,"Yes","Enterprise","Plus","Cable",57.95,0,57.95,0.594706818461418
"5453-YBTWV","Male",0,"Yes","Yes",70,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","No","Two year","Yes","Credit card (automatic)",101.1,6994.8,"No","Enterprise","Premium","Fiber",70,0,70,0.267176441452466
"5039-LZRQT","Female",0,"No","No",13,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.2,273.25,"No","SMB","Premium","Fiber",70,0,70,0.211584787711035
"2931-VUVJN","Female",1,"Yes","No",59,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","No","One year","Yes","Electronic check",94.05,5483.9,"No","Consumer","Premium","Fiber",70,0,70,0.0757257191697136
"9061-TIHDA","Male",1,"Yes","No",13,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",95.25,1233.65,"Yes","Enterprise","Plus","Cable",57.95,0,57.95,0.854749109409749
"8699-ASUFO","Male",1,"Yes","No",7,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",74.4,527.9,"Yes","Consumer","Plus","Cable",57.95,0,57.95,0.718141587544233
"6418-PIQSP","Female",0,"Yes","No",62,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Mailed check",81,4985.9,"No","Consumer","Premium","Fiber",70,0,70,0.124164282705169
"8220-OCUFY","Female",0,"No","No",21,"Yes","No","DSL","Yes","No","Yes","Yes","No","No","One year","Yes","Electronic check",60.25,1258.35,"No","SMB","Premium","Fiber",70,0,70,0.228901761595625
"3995-WFCSM","Female",0,"No","No",2,"Yes","No","DSL","No","No","Yes","No","No","Yes","Month-to-month","No","Electronic check",60.85,111.4,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.0898510900558904
"1895-QTKDO","Female",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",43.95,43.95,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.227091462246608
"2038-OEQZH","Male",0,"No","No",4,"Yes","No","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","No","Electronic check",86.05,308.1,"No","Consumer","Premium","Fiber",70,0,70,0.177834612387232
"1178-PZGAB","Female",0,"No","No",19,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",20.25,383.65,"No","Enterprise","Premium","Fiber",70,0,70,0.275575028976891
"7927-AUXBZ","Female",0,"No","No",30,"Yes","No","Fiber optic","No","No","No","Yes","Yes","No","Month-to-month","No","Electronic check",85.15,2555.9,"Yes","Consumer","Plus","Cable",57.95,0,57.95,0.675607934687287
"2626-VEEWG","Male",0,"Yes","Yes",67,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",19.4,1284.2,"No","Consumer","Plus","Cable",57.95,0,57.95,0.174114007805474
"2878-RMWXY","Male",1,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","Yes","Two year","Yes","Credit card (automatic)",102.65,7550.3,"No","SMB","Premium","Fiber",70,0,70,0.0732464340515435
"1657-DYMBM","Male",0,"Yes","No",53,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.9,1110.05,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.261776531592477
"7311-MQJCH","Female",0,"No","No",5,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Electronic check",19.55,99.6,"No","Consumer","Premium","Fiber",70,0,70,0.167023668834008
"7375-WMVMT","Male",1,"Yes","No",71,"Yes","No","Fiber optic","No","Yes","Yes","Yes","No","Yes","Two year","Yes","Credit card (automatic)",95.5,6707.15,"No","Enterprise","Premium","Fiber",70,0,70,0.233133676124271
"1136-XGEQU","Female",0,"Yes","Yes",50,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",84.15,4164.4,"No","Consumer","Plus","Cable",57.95,0,57.95,0.0745062466128729
"2530-FMFXO","Male",0,"Yes","Yes",56,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",103.2,5873.75,"No","Enterprise","Premium","Fiber",70,0,70,0.244110512442421
"6844-DZKRF","Male",0,"No","No",2,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Credit card (automatic)",50.2,109.25,"No","SMB","Premium","Fiber",70,0,70,0.0949936995864846
"4695-WJZUE","Female",1,"No","No",2,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",88.55,179.25,"Yes","Enterprise","Plus","Cable",57.95,0,57.95,0.539715301152319
"7619-ODSGN","Male",0,"Yes","Yes",24,"Yes","Yes","DSL","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",54.75,1338.15,"Yes","SMB","Basic","Cable",24.95,0,24.95,0.500340340007096
"5970-GHJAW","Male",0,"Yes","Yes",46,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.95,862.4,"No","Consumer","Basic","Cable",24.95,0,24.95,0.225253450754099
"8879-XUAHX","Male",0,"Yes","No",71,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",116.25,8564.75,"No","Consumer","Basic","Cable",24.95,0,24.95,0.224940761935431
"3689-MOZGR","Female",0,"No","No",29,"No","No phone service","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",31.2,926.2,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.160494687687606
"4195-PNGZS","Male",0,"Yes","Yes",69,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",24.45,1718.2,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.0915587806492113
"5003-XZWWO","Male",0,"Yes","No",71,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",84.2,5956.85,"No","SMB","Basic","Cable",24.95,0,24.95,0.156734855042305
"3988-RQIXO","Female",1,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",91.3,91.3,"Yes","SMB","Basic","Cable",24.95,0,24.95,0.62978158025071
"7622-FWGEW","Male",1,"Yes","No",56,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",85.65,4824.45,"No","Consumer","Basic","Cable",24.95,0,24.95,0.231932668376248
"6922-NCEDI","Male",0,"No","Yes",56,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",21.2,1238.65,"No","SMB","Basic","Cable",24.95,0,24.95,0.266250957339071
"2514-GINMM","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",79.5,79.5,"Yes","SMB","Basic","Cable",24.95,0,24.95,0.739890540018678
"9891-NQDBD","Female",0,"Yes","No",28,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",25.55,672.2,"No","SMB","Plus","Cable",57.95,0,57.95,0.231353036954533
"6131-IUNXN","Female",0,"Yes","Yes",19,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.2,382.2,"No","Consumer","Basic","Cable",24.95,0,24.95,0.228656601114199
"8548-AWOFC","Male",0,"Yes","No",66,"Yes","Yes","DSL","No","No","No","Yes","No","Yes","Month-to-month","No","Electronic check",63.85,4264.6,"No","SMB","Premium","Fiber",70,0,70,0.103587016067468
"9798-DRYDS","Female",0,"Yes","Yes",17,"Yes","Yes","DSL","No","No","Yes","Yes","No","No","One year","Yes","Mailed check",61.95,1070.7,"No","Enterprise","Premium","Fiber",70,0,70,0.280824786878657
"8532-UEFWH","Male",0,"Yes","Yes",52,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",25.75,1345.85,"No","SMB","Basic","Cable",24.95,0,24.95,0.210090569988824
"6296-DDOOR","Female",0,"No","No",19,"Yes","No","DSL","No","Yes","No","No","Yes","No","One year","No","Electronic check",58.2,1045.25,"No","Enterprise","Premium","Fiber",70,0,70,0.267696800245903
"7951-VRDVK","Female",0,"No","No",36,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","One year","No","Bank transfer (automatic)",85.85,3003.55,"No","Consumer","Basic","Cable",24.95,0,24.95,0.101212993683293
"5931-FLJJF","Male",1,"Yes","No",7,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",70.1,467.55,"Yes","SMB","Basic","Cable",24.95,0,24.95,0.578494357783347
"4815-YOSUK","Male",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","One year","Yes","Credit card (automatic)",104.9,7537.5,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.258895226125605
"2659-VXMWZ","Male",0,"Yes","Yes",67,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",111.3,7482.1,"Yes","Consumer","Basic","Cable",24.95,0,24.95,0.598223518766463
"0380-NEAVX","Male",1,"No","No",34,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",99.85,3343.15,"No","Consumer","Premium","Fiber",70,0,70,0.0942110754665919
"3207-OYBWH","Male",1,"Yes","No",57,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",95.25,5427.05,"Yes","SMB","Plus","Cable",57.95,0,57.95,0.8075543791987
"4285-GYRQC","Female",0,"Yes","No",7,"Yes","No","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","Yes","Electronic check",86.25,587.1,"Yes","Consumer","Premium","Fiber",70,0,70,0.843434798624367
"7216-EWTRS","Female",1,"Yes","No",1,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.8,100.8,"Yes","Enterprise","Premium","Fiber",70,0,70,0.716296882834285
"4365-MSDYN","Male",0,"Yes","No",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Bank transfer (automatic)",19.55,161.15,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.237545300112106
"7036-TYDEC","Female",0,"No","No",69,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","No","Electronic check",104,7028.5,"No","SMB","Plus","Cable",57.95,0,57.95,0.0683719742344692
"5802-ADBRC","Female",0,"Yes","No",50,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","One year","Yes","Mailed check",104.4,5232.9,"No","SMB","Basic","Cable",24.95,0,24.95,0.193678044551052
"8076-FEZKJ","Male",0,"No","No",10,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.5,225.85,"No","SMB","Plus","Cable",57.95,0,57.95,0.182081221439876
"5197-YPYBZ","Female",0,"Yes","Yes",12,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",25.25,274.7,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.184119698544964
"8337-MSSXB","Female",0,"No","No",14,"Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",86.3,1180.95,"Yes","SMB","Premium","Fiber",70,0,70,0.703212409745902
"4312-GVYNH","Female",0,"Yes","No",70,"No","No phone service","DSL","Yes","No","Yes","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",49.85,3370.2,"No","Consumer","Plus","Cable",57.95,0,57.95,0.221496743278112
"8495-LJDFO","Female",1,"No","No",64,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",108.95,7111.3,"No","Consumer","Plus","Cable",57.95,0,57.95,0.226689267857
"0839-JTCUD","Female",0,"Yes","Yes",66,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",89.9,5958.85,"No","Consumer","Premium","Fiber",70,0,70,0.149036436004098
"5494-WOZRZ","Female",0,"Yes","Yes",71,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",82,5999.85,"No","Enterprise","Premium","Fiber",70,0,70,0.0736300108372234
"1302-UHBDD","Male",1,"No","No",20,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",89.95,1648.45,"No","SMB","Plus","Cable",57.95,0,57.95,0.0851493034395389
"2234-EOFPT","Male",0,"Yes","No",72,"Yes","No","DSL","Yes","Yes","No","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",79.35,5753.25,"No","SMB","Plus","Cable",57.95,0,57.95,0.0535532984766178
