tenure,seniorcitizen,arpu,service_type_dsl,service_type_fiber,service_type_none,contract_Month-to-month,contract_One year,contract_Two year,loyalty_tier_New,loyalty_tier_Established,loyalty_tier_Loyal,loyalty_tier_Very Loyal,discount_level_Low,discount_level_Medium,discount_level_High
17,False,80.05,False,True,False,True,False,False,False,True,False,False,True,False,False
5,True,80.7,False,True,False,True,False,False,True,False,False,False,True,False,False
2,False,80.95,False,True,False,True,False,False,True,False,False,False,True,False,False
15,False,73.94383893762183,True,False,False,True,False,False,False,True,False,False,False,True,False
16,True,85.05,False,True,False,True,False,False,False,True,False,False,True,False,False
4,False,85.65,False,True,False,True,False,False,True,False,False,False,True,False,False
34,False,87.45,False,True,False,True,False,False,False,True,False,False,True,False,False
36,False,87.55,False,True,False,True,False,False,False,True,False,False,True,False,False
25,True,88.4,False,True,False,True,False,False,False,True,False,False,True,False,False
22,False,89.1,False,True,False,True,False,False,False,True,False,False,True,False,False
7,True,89.5,False,True,False,True,False,False,True,False,False,False,True,False,False
21,False,90.05,False,True,False,True,False,False,False,True,False,False,True,False,False
20,False,90.2,False,True,False,True,False,False,False,True,False,False,True,False,False
24,False,90.35,False,True,False,True,False,False,False,True,False,False,True,False,False
1,False,91.7,False,True,False,True,False,False,True,False,False,False,True,False,False
38,False,91.7,False,True,False,True,False,False,False,False,True,False,True,False,False
9,False,91.75,False,True,False,True,False,False,True,False,False,False,True,False,False
57,True,94.0,False,True,False,True,False,False,False,False,True,False,True,False,False
21,True,94.25,False,True,False,True,False,False,False,True,False,False,True,False,False
43,True,94.3,False,True,False,True,False,False,False,False,True,False,True,False,False
17,False,94.4,False,True,False,True,False,False,False,True,False,False,True,False,False
42,False,94.4,False,True,False,True,False,False,False,False,True,False,True,False,False
1,False,94.4,False,True,False,True,False,False,True,False,False,False,True,False,False
35,True,95.45,False,True,False,True,False,False,False,True,False,False,True,False,False
32,True,96.15,False,True,False,True,False,False,False,True,False,False,True,False,False
34,False,97.65,False,True,False,True,False,False,False,True,False,False,True,False,False
53,False,98.4,False,True,False,True,False,False,False,False,True,False,True,False,False
23,False,104.05,False,True,False,True,False,False,False,True,False,False,True,False,False
61,False,104.1995785440613,False,True,False,True,False,False,False,False,False,True,True,False,False
52,True,104.1995785440613,False,True,False,True,False,False,False,False,True,False,True,False,False
41,True,104.1995785440613,False,True,False,True,False,False,False,False,True,False,True,False,False
26,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
30,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
25,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
29,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
44,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
68,False,44.8,True,False,False,False,True,False,False,False,False,True,True,False,False
10,False,49.55,True,False,False,False,True,False,True,False,False,False,True,False,False
9,False,50.8,True,False,False,False,True,False,True,False,False,False,True,False,False
70,False,51.05,True,False,False,False,True,False,False,False,False,True,True,False,False
25,False,54.75,True,False,False,False,True,False,False,True,False,False,True,False,False
22,False,65.25,True,False,False,False,True,False,False,True,False,False,True,False,False
47,False,94.9,False,True,False,False,True,False,False,False,True,False,True,False,False
48,False,99.7,False,True,False,False,True,False,False,False,True,False,True,False,False
43,False,100.0,False,True,False,False,True,False,False,False,True,False,True,False,False
28,False,100.2,False,True,False,False,True,False,False,True,False,False,True,False,False
55,False,103.7,False,True,False,False,True,False,False,False,True,False,True,False,False
52,True,104.1995785440613,False,True,False,False,True,False,False,False,True,False,True,False,False
43,True,104.1995785440613,False,True,False,False,True,False,False,False,True,False,True,False,False
50,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
43,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
71,True,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
70,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
46,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
1,False,0.0,False,False,True,False,False,True,True,False,False,False,False,False,False
66,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
72,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
61,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
72,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
4,False,0.0,False,False,True,False,False,True,True,False,False,False,False,False,False
71,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
72,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
62,False,39.0,True,False,False,False,False,True,False,False,False,True,True,False,False
47,False,41.9,True,False,False,False,False,True,False,False,True,False,True,False,False
55,False,58.6,True,False,False,False,False,True,False,False,True,False,True,False,False
60,False,59.85,True,False,False,False,False,True,False,False,True,False,True,False,False
68,False,60.3,True,False,False,False,False,True,False,False,False,True,True,False,False
60,False,61.4,True,False,False,False,False,True,False,False,True,False,True,False,False
68,False,62.65,True,False,False,False,False,True,False,False,False,True,True,False,False
68,False,64.35,True,False,False,False,False,True,False,False,False,True,True,False,False
50,False,70.5,True,False,False,False,False,True,False,False,True,False,True,False,False
68,False,70.9,True,False,False,False,False,True,False,False,False,True,True,False,False
72,False,73.0,True,False,False,False,False,True,False,False,False,True,True,False,False
47,False,73.94383893762183,True,False,False,False,False,True,False,False,True,False,True,False,False
71,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
72,True,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
59,False,73.94383893762183,True,False,False,False,False,True,False,False,True,False,False,True,False
71,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
68,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
72,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
72,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,False,True,False
3,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
3,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
8,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
32,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
8,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
3,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
2,False,24.5,True,False,False,True,False,False,True,False,False,False,True,False,False
19,False,24.85,True,False,False,True,False,False,False,True,False,False,True,False,False
3,False,25.25,True,False,False,True,False,False,True,False,False,False,True,False,False
5,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
12,False,29.2,True,False,False,True,False,False,True,False,False,False,True,False,False
24,True,34.25,True,False,False,True,False,False,False,True,False,False,True,False,False
16,False,38.9,True,False,False,True,False,False,False,True,False,False,True,False,False
40,True,39.3,True,False,False,True,False,False,False,False,True,False,True,False,False
50,False,39.45,True,False,False,True,False,False,False,False,True,False,True,False,False
37,False,40.2,True,False,False,True,False,False,False,False,True,False,True,False,False
