customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6635-CPNUN,Male,false,true,false,28,true,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,false,Credit card (automatic),96.6,2684.35,false
8547-NSBBO,Male,false,false,false,35,true,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,true,Mailed check,96.75,3403.4,false
2025-JKFWI,Male,false,false,false,13,true,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,true,Mailed check,99,1301.7,true
0125-LZQXK,Male,false,false,false,15,true,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,true,Electronic check,101.35,1553.95,true
7089-IVVAZ,Female,false,false,false,8,true,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,true,Bank transfer (automatic),103.35,847.3,true
0280-XJGEX,Male,false,false,false,49,true,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,true,Bank transfer (automatic),103.7,5036.3,true
8059-UDZFY,Female,true,false,true,33,true,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,true,Bank transfer (automatic),105.35,3465.05,false
5380-WJKOV,Male,false,false,false,34,true,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,true,Electronic check,106.35,3549.25,true
1429-UYJSV,Female,false,false,false,12,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,false,Mailed check,19.7,260.9,false
8884-MRNSU,Male,false,true,true,17,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,false,Bank transfer (automatic),19.9,329.75,false
0967-BMLBD,Female,false,true,true,11,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,true,Mailed check,20,196.35,false
6229-UOLQL,Male,false,true,true,56,false,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,true,Mailed check,52,2884.9,false
9411-TPQQV,Female,false,false,false,40,false,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,true,Bank transfer (automatic),54.55,2236.2,false
7750-EYXWZ,Female,false,false,false,12,false,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,false,Electronic check,60.65,743.3,false
7470-DYNOE,Male,false,false,false,53,true,No,DSL,No,No,Yes,No,No,Yes,One year,true,Electronic check,61.1,3357.9,false
0895-LMRSF,Male,false,false,false,23,true,No,DSL,No,No,No,No,Yes,Yes,One year,true,Bank transfer (automatic),64.9,1509.8,false
5791-KAJFD,Female,false,true,true,56,true,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,true,Bank transfer (automatic),68.75,3808,false
8760-ZRHKE,Female,true,true,true,71,true,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,false,Electronic check,69.2,4982.5,false
9565-JSNFM,Male,false,false,false,38,true,No,Fiber optic,No,No,No,No,No,No,One year,true,Bank transfer (automatic),70.45,2597.6,true
1136-XGEQU,Female,false,true,true,50,true,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,true,Credit card (automatic),84.15,4164.4,false
6250-CGGUN,Male,false,false,false,54,true,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,false,Electronic check,84.4,4484.05,false
5198-HQAEN,Male,false,true,true,35,true,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,true,Electronic check,89.7,3165.6,false
7080-TNUWP,Male,false,true,false,70,true,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,true,Bank transfer (automatic),95,6602.9,false
8375-KVTHK,Male,false,true,false,68,true,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,true,Electronic check,100.3,6754.35,false
7251-LJBQN,Female,true,false,false,40,true,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,true,Credit card (automatic),103.75,4188.4,false
6341-AEVKX,Female,false,true,false,62,true,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,true,Electronic check,104.3,6613.65,false
7722-CVFXN,Male,false,true,true,54,true,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,true,Electronic check,105.2,5637.85,false
2172-EJXVF,Female,true,false,false,71,true,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,true,Electronic check,105.9,7521.95,false
7067-KSAZT,Female,true,true,false,65,true,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,true,Electronic check,106.25,6979.8,true
6647-ZEDXT,Female,false,false,false,30,true,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,false,Credit card (automatic),110.45,3327.05,false
3507-GASNP,Male,false,false,true,60,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,false,Mailed check,19.95,1189.9,false
9504-YAZWB,Female,false,false,false,53,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,false,Mailed check,20.25,1048.45,false
5124-EOGYE,Male,false,false,false,31,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,false,Mailed check,20.45,638.55,false
3458-IDMFK,Male,false,false,false,25,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,true,Mailed check,20.75,499.4,false
5846-ABOBJ,Male,false,true,false,71,true,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,false,Bank transfer (automatic),24.45,1730.65,false
1982-FEBTD,Female,false,true,true,23,true,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,true,Credit card (automatic),25.6,514.75,false
3298-QEICA,Female,false,true,true,23,false,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,false,Mailed check,34.6,813.45,false
9995-HOTOH,Male,false,true,true,63,false,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,false,Electronic check,59,3707.6,false
8338-QIUNR,Male,false,true,true,72,true,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,true,Credit card (automatic),66.5,4811.6,false
6087-YPWHO,Male,false,true,false,72,true,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,false,Mailed check,68.15,4808.7,false
8468-FZTOE,Female,false,true,true,72,true,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,true,Electronic check,74.35,5237.4,false
9027-TMATR,Female,false,true,false,43,true,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,true,Electronic check,78.8,3460.3,false
4827-DPADN,Female,false,true,true,72,true,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,true,Bank transfer (automatic),83.3,6042.7,false
6916-HIJSE,Female,false,false,false,65,true,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,true,Bank transfer (automatic),84.85,5459.2,false
1187-WILMM,Male,false,true,true,63,true,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,true,Credit card (automatic),89.4,5597.65,false
4674-HGNUA,Male,false,true,true,71,true,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,false,Credit card (automatic),89.9,6457.15,false
1937-OTUKY,Female,false,true,false,72,true,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,true,Bank transfer (automatic),98.2,7015.9,false
9938-TKDGL,Male,false,true,true,68,true,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,true,Electronic check,99.55,6668,false
1053-MXTTK,Female,false,true,true,72,true,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,true,Bank transfer (automatic),108.65,7726.35,false
7602-MVRMB,Female,false,true,true,72,true,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,true,Bank transfer (automatic),110.45,8058.85,false
3090-HAWSU,Male,false,false,false,61,true,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,true,Credit card (automatic),111.6,6876.05,true
7359-WWYJV,Male,false,true,false,72,true,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,false,Credit card (automatic),114.45,8375.05,false
8029-XYPWT,Male,true,true,false,71,true,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,true,Bank transfer (automatic),115.05,8016.6,false
2223-GDSHL,Male,false,true,true,71,true,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,true,Bank transfer (automatic),116.05,8297.5,false
8628-MFKAX,Female,true,true,false,72,true,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,true,Credit card (automatic),116.75,8277.05,false
5222-JCXZT,Male,false,false,false,4,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,19,78.9,false
1465-WCZVT,Female,false,true,true,3,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,19.65,60.65,false
3694-GLTJM,Female,false,false,false,5,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,true,Credit card (automatic),19.65,92.05,false
3930-ZGWVE,Male,false,false,false,1,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,19.75,19.75,false
8573-CGOCC,Male,false,false,false,16,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Credit card (automatic),19.75,294.9,false
0310-VQXAM,Male,false,false,false,9,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,19.85,178.8,false
0137-UDEUO,Female,false,false,false,3,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,19.85,63.75,true
6776-TLWOI,Male,false,false,false,3,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,19.85,64.55,true
7808-DVWEP,Male,false,true,false,3,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Bank transfer (automatic),20,49.65,false
6147-CBCRA,Female,false,true,false,33,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,20.05,669.45,false
9367-TCUYN,Female,false,false,false,12,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,20.1,223.6,false
3345-JHUEO,Male,false,false,false,4,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,true,Electronic check,20.2,55.7,false
3090-QFUVD,Female,false,false,false,1,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Credit card (automatic),20.3,20.3,false
2676-ISHSF,Male,false,false,false,1,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,20.3,20.3,false
1159-WFSGR,Female,false,true,true,16,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Electronic check,20.4,321.4,false
3752-CQSJI,Female,false,true,true,13,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,true,Mailed check,20.45,254.5,false
2839-RFSQE,Female,false,false,false,2,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,20.65,38.7,true
7016-BPGEU,Female,false,false,false,29,false,No phone service,DSL,No,No,No,No,No,No,Month-to-month,true,Credit card (automatic),25.1,712.85,true
0661-XEYAN,Female,true,false,false,1,false,No phone service,DSL,No,No,No,No,No,No,Month-to-month,true,Mailed check,25.8,25.8,true
6317-YPKDH,Female,false,false,false,1,false,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,false,Bank transfer (automatic),29.95,29.95,true
0032-PGELS,Female,false,true,true,1,false,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,false,Bank transfer (automatic),30.5,30.5,true
1078-TDCRN,Female,true,true,false,3,false,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,true,Electronic check,30.75,82.85,false
1261-FWTTE,Male,true,false,false,23,false,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,true,Bank transfer (automatic),34.65,768.45,false
2049-BAFNW,Female,false,false,false,1,false,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,false,Mailed check,35.9,35.9,false
9381-NDKME,Female,true,true,false,24,false,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,true,Credit card (automatic),40.65,933.3,true
6142-VSJQO,Female,false,true,true,1,true,No,DSL,No,No,No,No,No,No,Month-to-month,true,Bank transfer (automatic),44.35,44.35,true
3258-SANFR,Male,true,false,false,6,true,No,DSL,No,No,No,No,No,No,Month-to-month,false,Credit card (automatic),44.7,276.5,false
9588-OZDMQ,Female,false,true,false,2,true,No,DSL,No,No,No,No,No,No,Month-to-month,true,Electronic check,45,89.75,false
2828-SLQPF,Male,false,false,false,19,true,No,DSL,No,No,No,No,No,No,Month-to-month,true,Bank transfer (automatic),45,865.85,false
6519-CFDBX,Female,false,false,false,2,true,No,DSL,No,No,No,No,No,No,Month-to-month,true,Electronic check,45.4,80.95,false
7359-PTSXY,Male,false,false,false,1,true,No,DSL,No,No,No,No,No,No,Month-to-month,false,Electronic check,45.75,45.75,true
6581-NQCBA,Female,false,true,false,16,false,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,true,Electronic check,49.95,810.2,true
1845-ZLLIG,Male,false,false,false,1,true,No,DSL,No,Yes,No,No,No,No,Month-to-month,true,Mailed check,50.15,50.15,false
8182-PNAGI,Male,false,false,false,12,true,No,DSL,No,No,No,Yes,No,No,Month-to-month,false,Bank transfer (automatic),50.25,593.75,true
4072-IPYLT,Female,false,true,true,36,true,No,DSL,Yes,No,No,No,No,No,Month-to-month,false,Credit card (automatic),51.05,1815,false
9099-FTUHS,Female,false,false,false,23,true,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,false,Electronic check,54.4,1249.25,false
8467-WYNSR,Male,false,false,false,22,true,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,false,Mailed check,55.1,1253.15,false
8450-JOVAH,Male,false,true,true,2,true,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,false,Mailed check,56.7,113.55,true
2186-QZEYA,Female,true,false,false,29,true,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,true,Bank transfer (automatic),58.55,1718.95,false
2202-OUTMO,Female,false,true,false,34,true,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,true,Bank transfer (automatic),60.85,2003.6,false
5173-WXOQV,Male,false,true,false,2,true,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,true,Mailed check,64.2,143.65,false
8257-RZAHR,Female,false,true,false,14,true,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,true,Bank transfer (automatic),64.7,941,true
3398-ZOUAA,Male,true,true,false,21,true,No,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Electronic check,69.1,1474.75,true
7159-FVYPK,Female,false,true,true,3,true,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,true,Bank transfer (automatic),69.15,235,false
6890-PFRQX,Male,false,false,false,18,true,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,false,Mailed check,69.5,1199.4,false
4110-PFEUZ,Female,false,false,false,1,true,No,Fiber optic,No,No,No,No,No,No,Month-to-month,false,Mailed check,69.55,69.55,true
4871-JTKJF,Female,true,false,false,1,true,No,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Electronic check,69.65,69.65,true
5875-YPQFJ,Male,false,false,false,1,true,No,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Electronic check,69.9,69.9,true
6379-RXJRQ,Male,false,true,false,10,true,No,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Electronic check,70.1,659.65,true
7394-LWLYN,Female,false,false,false,2,true,No,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Electronic check,70.15,123.8,false
2501-XWWTZ,Male,false,false,false,11,true,No,Fiber optic,No,No,No,No,No,No,Month-to-month,false,Electronic check,70.2,760.05,false
2585-KTFRE,Male,false,false,true,1,true,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,true,Bank transfer (automatic),70.45,70.45,false
4585-HETAI,Female,false,true,true,4,true,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,true,Electronic check,73.75,325.45,true
2656-FMOKZ,Female,true,false,false,15,true,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Mailed check,74.45,1145.7,true
2982-IHMFT,Female,true,false,false,1,true,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Mailed check,74.45,74.45,true
1428-GTBJJ,Male,false,false,false,11,true,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,true,Electronic check,74.55,824.75,true
4229-CZMLL,Male,false,false,false,6,true,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Electronic check,74.9,469.8,true
3956-CJUST,Female,true,false,false,23,true,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,true,Bank transfer (automatic),75.4,1643.55,false
1216-JWVUX,Male,false,true,true,25,true,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,true,Electronic check,75.5,1901.05,false
